t,county_raw_q20,county_raw_q35,county_raw_q50,county_raw_q65,county_raw_q80,primary_raw_q20,primary_raw_q35,primary_raw_q50,primary_raw_q65,primary_raw_q80,county_ma_q20,county_ma_q35,county_ma_q50,county_ma_q65,county_ma_q80,primary_ma_q20,primary_ma_q35,primary_ma_q50,primary_ma_q65,primary_ma_q80
75,0.1675928320691605,0.17851572163934498,0.18859068685923513,0.21938938334441008,0.24921429197416456,0.7507857057425559,0.7806106145075294,0.8114093108663459,0.8214842762246459,0.8324071656103725,0.17197269883893013,0.17628820083586888,0.1814958153655183,0.19009630387382503,0.22051269336172583,0.779487304014605,0.8099036937881241,0.8185041822856163,0.8237117968132485,0.8280272987803053
76,0.16638047757191632,0.1781794528314017,0.19677419311804834,0.2046980276446915,0.22880769845319052,0.7711922993425798,0.7953019701602306,0.8032258046955718,0.8218205449004191,0.8336195200739691,0.1706400434853382,0.17584369885533785,0.17977447698697432,0.18969863561649972,0.2211904380924276,0.7788095594390235,0.8103013618861087,0.8202255206619418,0.8241562987817097,0.8293599541189862
77,0.16019030793323005,0.17064045615355106,0.18242514188567086,0.18792909683466896,0.23403263350324893,0.7659673642323489,0.8120709009595484,0.8175748558896323,0.8293595414463222,0.839809689802611,0.17031587158159978,0.17532505547370697,0.17945158551481882,0.18759161078768957,0.21507979601065436,0.7849202014964968,0.8124083868646634,0.8205484121162541,0.8246749421559059,0.8296841260332283
78,0.15732560087220562,0.1696465436263664,0.17694223930514455,0.19570055091497526,0.25096153788698405,0.7490384598240438,0.8042994467605119,0.8230577582876948,0.8303534539458968,0.8426743968650166,0.1690538579377254,0.17394322463951709,0.17812708179326486,0.18687702132619388,0.21789178380897112,0.7821082137034192,0.8131229763200938,0.8218729157085227,0.8260567729984019,0.8309461396807268
79,0.1601812616606276,0.17090320775800397,0.18371575298542353,0.19218850617194427,0.23387763412460105,0.7661223635080298,0.8078114914153512,0.8162842446230241,0.82909678985353,0.8398187359897633,0.16929744492608712,0.17369051285580236,0.1785998003131417,0.1882930840832205,0.2162144163877529,0.783785581126639,0.8117069134122702,0.8214001973113284,0.8263094847866279,0.8307025526990545
80,0.16928514980221088,0.18223278356900843,0.19481593160991512,0.20268613584840534,0.24621212062135456,0.7537878769796555,0.7973138614643867,0.8051840660242953,0.8177672138867423,0.8307148476858498,0.16888891465135797,0.1740244968640892,0.17795800118363653,0.186110614421968,0.21526324524903767,0.7847367522870535,0.8138893832155063,0.8220419964659809,0.8259755007715043,0.8311110829782281
81,0.15657295007309513,0.16788265347501952,0.18249324887487517,0.19452107709474803,0.25342829147014934,0.7465717058961403,0.8054789206312594,0.8175067486589997,0.8321173439421705,0.8434270474173863,0.16831292933254915,0.17344165337448514,0.17726180440089595,0.18628576231207022,0.20977863072045758,0.7902213667989686,0.8137142353174629,0.8227381932540616,0.8265583442503126,0.8316870683177656
82,0.1521494178566857,0.1555758290229478,0.16733333290508498,0.18363413501595707,0.23680724420190158,0.7631927533263907,0.81636586249964,0.8326666645360915,0.8444241681948395,0.8478505795672784,0.16725952015790654,0.17322756736613842,0.17659682652981185,0.18382985507857325,0.21153862736170986,0.7884613701715264,0.8161701424265281,0.8234031711069942,0.8267724302615291,0.832740477487015
83,0.15972346915857064,0.17118958738269843,0.1842284755566163,0.20725956497640344,0.2553797190955132,0.7446202784468648,0.7927404325852486,0.8157715220178547,0.8288104101987536,0.8402765282056183,0.1668824580578425,0.17228535767585892,0.17650974925422905,0.1820594911427445,0.21090488035775198,0.7890951171767786,0.8179405063637438,0.8234902483921287,0.8277146399652135,0.8331175395809448
84,0.16563484467984496,0.17309263951975393,0.18251090987465657,0.2064581649704897,0.25170964910689114,0.748290348583846,0.7935418326708613,0.8174890876208196,0.8269073582122556,0.8343651530033175,0.16563162402022133,0.17334144831306417,0.17764931733491995,0.18245842766224787,0.20910091493157987,0.7908990825912033,0.8175415698397914,0.8223506803044167,0.8266585493060835,0.8343683736179992
85,0.14956662472101112,0.1657480137308732,0.1743523941535866,0.1901248640197818,0.22372929702461974,0.77627070064761,0.809875133828462,0.8256476035966235,0.8342519839114481,0.8504333729316819,0.16566347523594627,0.17262350392998047,0.17661998875020266,0.18076140712448768,0.20913791605342197,0.7908620815014907,0.8192385903968509,0.8233800088763568,0.8273764936971769,0.8343365222938743
86,0.15362610292028603,0.17640348743067755,0.19078909736580857,0.21094228916668548,0.22491993934842827,0.7750800583183909,0.7890577085585256,0.8092109005376079,0.8235965103822703,0.8463738948868685,0.1643268374366369,0.17390771987125378,0.17580383275120814,0.18083962563945355,0.2074815601641495,0.7925184373517596,0.8191603718856043,0.8241961648762441,0.8260922776271964,0.8356731601882569
87,0.14564800671982636,0.16178582880057837,0.1796471989926956,0.18731945396408956,0.24031369458660432,0.7596863032126889,0.8126805437132524,0.820352798842711,0.8382141691318903,0.8543519911418113,0.16267072901961943,0.17319604335769034,0.17677296206376297,0.17972523723630326,0.20508703171606396,0.7949129659472483,0.8202747604188968,0.8232270355531339,0.8268039541446859,0.8373292686007856
88,0.1528191750487612,0.1638899573347416,0.17518049719903403,0.1904005421094825,0.22694740475256614,0.7730525929077022,0.809599455650818,0.824819500715458,0.8361100405827266,0.8471808229136498,0.1599576921187121,0.17282744639091227,0.17626070164447,0.17918169383605764,0.20494681027458347,0.7950531872503989,0.8208183037934822,0.8237392958647233,0.8271725512412493,0.8400423055067656
89,0.14928458076018308,0.16041214396257047,0.17261242610837335,0.17779833057122119,0.21150998967980922,0.7884900079858748,0.8222016672626934,0.8273875715901275,0.839587853829951,0.8507154169744496,0.15877751609723062,0.17157444822526888,0.176371520132054,0.17988982636169115,0.20480001156421968,0.7951999858945852,0.8201101712679131,0.8236284775070473,0.8284255494121445,0.8412224815138014
90,0.1644859809494097,0.17283276265477845,0.1879688249326509,0.2099320768129622,0.23557146052335973,0.7644285373237205,0.7900679208550252,0.8120311728021081,0.8271672350329354,0.8355140168660109,0.15553172101813253,0.17139393909921605,0.175601436469078,0.17873212912680492,0.2049490810722714,0.7950509165993401,0.8212678685092415,0.824398561175613,0.8286060585323229,0.8444682766165466
91,0.15191691892079928,0.17360628437849351,0.18446601896974268,0.2008162305495365,0.23648113338223417,0.7635188638243533,0.7991837669462529,0.8155339786030729,0.8263937129965798,0.8480830786259823,0.15762580103433088,0.17043364339401743,0.17659435246486227,0.18018769810967536,0.20392627420902998,0.796073723438511,0.8198122995098187,0.8234056451940687,0.8295663541250249,0.8423741963790032
92,0.14023399811493453,0.17046555074551448,0.18170911728048156,0.20170660946144306,0.22542342760699033,0.7745765696883896,0.7982933880028013,0.8182908801047775,0.8295344466983832,0.8597659994402516,0.1547762647584259,0.16940279392658722,0.17708755870107307,0.18060498030103747,0.20478905280689577,0.795210944838358,0.8193950173180012,0.8229124389537591,0.830597203590505,0.8452237328618679
93,0.1618460925573322,0.16888530135325275,0.1782561972618732,0.1950130424146327,0.23462499932554687,0.7653749977994532,0.8049869550406954,0.8217438002085135,0.8311146961991341,0.838153904813264,0.15132233571383827,0.1677438563051796,0.17611439635558887,0.18209701404819306,0.20560464024982222,0.7943953574208993,0.8179029835739372,0.823885601302522,0.8322561412089187,0.8486776618899835
94,0.15552199697934171,0.16842156476042403,0.1812218541071332,0.19866675447588997,0.2253719345281327,0.7746280629395984,0.8013332432309815,0.8187781431242793,0.8315784326877341,0.844478000428625,0.1515611460839331,0.1684723183583163,0.17683704690695157,0.1825202428002825,0.20535860927482052,0.7946413883635355,0.8174797548048868,0.8231629507534514,0.831527679159606,0.8484388515755781
95,0.15746090802034557,0.1692881233589968,0.1788067799120111,0.19321667532337233,0.23873446635609602,0.7612655310686914,0.8067833222283675,0.8211932175336063,0.8307118740634974,0.842539089480275,0.15143143980721366,0.16878170182942837,0.17685058407019635,0.18330021399672325,0.205737183034866,0.794262814506565,0.8166997836146352,0.8231494135880764,0.8312182956917191,0.8485685578444636
96,0.15489749395239752,0.17209457504878625,0.18182071915011144,0.18859289306810556,0.22121201168776475,0.7787879858714273,0.8114071045673322,0.8181792783591937,0.8279054225489763,0.8451025037696982,0.15011891246617856,0.1676623508978139,0.17734514316167502,0.18323587593761725,0.20502599295720492,0.7949740045887665,0.8167641216694022,0.8226548544875121,0.8323376466144847,0.8498810850794669
97,0.14849538320741285,0.1689635531564553,0.18305108075850482,0.19542725129507227,0.21738032817176584,0.7826196696286628,0.804572746466978,0.8169489169816053,0.8310364446291588,0.8515046145840032,0.14915333785744095,0.1669913491971435,0.17684628131041336,0.18171417551512276,0.20809869355186864,0.7919013040953994,0.818285822129953,0.8231537163372113,0.8330086483249033,0.8508466596130224
98,0.15408631738912293,0.1700123038501095,0.1838278368736756,0.19291038937488195,0.21072325116741647,0.7892767465671922,0.8070896083600148,0.816172160835146,0.8299876937944655,0.8459136804452817,0.14710648992186978,0.16675507900568365,0.17752765119113217,0.18289411304727918,0.20584742694159386,0.7941525706039202,0.8171058844288039,0.8224723464596086,0.8332449185107514,0.8528935076785426
99,0.15643081728291278,0.1685065233786816,0.17952413748577423,0.19165067949301484,0.2118322743880526,0.7881677234513041,0.8083493183452463,0.8204758602329082,0.8314934745119112,0.8435691806258923,0.14633151065232952,0.16607560251401132,0.17772702005078977,0.182932438091653,0.20485483100918417,0.7951451665354211,0.8170675593853389,0.8222729775755075,0.8339243950013334,0.8536684867871112
100,0.14863229210639736,0.17047184134034302,0.19202152463711625,0.19863519626542597,0.21626449119896207,0.7837355066836088,0.8013648014599019,0.8079784731774899,0.8295281565211485,0.8513677057633678,0.1454507720155071,0.16428438735246287,0.17787554984149362,0.18309794524530182,0.20501175132538135,0.7949882461638802,0.8169020522381766,0.8221244477893286,0.8357156101575277,0.8545492254810829
101,0.1483852855110123,0.15662575870924986,0.17034198077604265,0.1970687506528784,0.224595649792127,0.7754043480011894,0.8029312470258093,0.8296580171340726,0.8433742389928771,0.851614712312882,0.1392703100945537,0.16246635003286725,0.17636658490966844,0.1834619403180809,0.2062160631329798,0.7937839345015852,0.8165380573414757,0.8236334127245892,0.8375336472894079,0.8607296874200783
102,0.17280169761617184,0.18066037694652434,0.1878638572941811,0.19680590532879622,0.21589940928392953,0.7841005883108015,0.8031940923000483,0.812136140324462,0.8193396207726428,0.8271983001663227,0.1428236436642004,0.16315465242611207,0.17695750232058174,0.18476809666797067,0.2056261630832924,0.7943738344548463,0.8152319009889138,0.8230424953085723,0.8368453450820577,0.857176353799576
103,0.15327482640156392,0.17834220809146095,0.19171090192866602,0.2036851303289806,0.23573202760755196,0.7642679699305812,0.7963148672636813,0.8082890955648165,0.8216577895034802,0.8467251710746486,0.13941950621167687,0.16252889472075308,0.17675116733511775,0.18336047058334506,0.2038924826291329,0.7961075149104386,0.8166395270729434,0.8232488302914394,0.8374711027818889,0.8605804912902352
104,0.15927171286693592,0.17189962345315168,0.18159974288475617,0.19303184955826924,0.22017809718970288,0.779821900198377,0.806968147913919,0.8184002545552878,0.8281003737990421,0.8407282845496146,0.13698909394234637,0.16211567508661906,0.17668221197060374,0.18271568040001226,0.20317390786972225,0.796826089663995,0.8172843172686649,0.823317785657204,0.8378843222475848,0.8630109036466934
105,0.15777207980436975,0.17130992641806642,0.18385276596277705,0.19755094613724597,0.22145572348426645,0.7785442739121297,0.8024490511730591,0.8161472314549932,0.8286900709509071,0.842227917640653,0.1386604259580524,0.15610530684285498,0.17616340167340772,0.18345853998967349,0.20530472008299006,0.7946952775441767,0.8165414576774005,0.8238365959595557,0.8438946904717647,0.861339571502009
106,0.16882280634329103,0.17718250503206084,0.18607613863294842,0.20007318256427523,0.2180997943873304,0.7819002030699492,0.7999268147449777,0.8139238589180109,0.8228174923476231,0.831177190983773,0.13583602755946253,0.15496215427480559,0.17668052778064014,0.1822967310683208,0.20401560357710088,0.7959843938856552,0.8177032665768234,0.8233194698473458,0.8450378430478771,0.8641639699000964
107,0.1535607640256063,0.16884633740071486,0.1879270939193693,0.20191092447966139,0.2243273961633302,0.7756726012599362,0.7980890729013816,0.812072903708968,0.8311536600317158,0.8464392334885771,0.13425756472217892,0.15367100279457827,0.17775697112491703,0.18240070507733727,0.20307722840037343,0.796922769112979,0.8175992925806403,0.8222430265279481,0.8463289945203281,0.8657424327432295
108,0.159752868112812,0.16839908292400274,0.18112220649471955,0.2034701689704838,0.22871496509608574,0.7712850325846576,0.7965298285508237,0.8188777910680207,0.8316009147278225,0.8402471295217865,0.13227381520555057,0.15324620250357357,0.17796849832206085,0.18205382988763077,0.20229743013418133,0.7977025673759884,0.8179461677734442,0.8220314993302578,0.8467537948167423,0.8677261824504547
109,0.049947360389829984,0.15539075365673746,0.17255504312838615,0.1869602767710607,0.21030814326550568,0.789691854192832,0.8130397210084566,0.8274449545857533,0.8446092441982432,0.9500526372972551,0.13121632279420978,0.14695461181030742,0.17821474017619454,0.1821509727197052,0.2061389443320953,0.7938610533314141,0.8178490249185538,0.8217852574666396,0.8530453854828399,0.8687836748595279
110,0.14666226007885796,0.1561535165855336,0.16894700879813404,0.1812601457005124,0.19790309757958907,0.8020969000627716,0.8187398520740263,0.8310529889215235,0.8438464811752631,0.8533377376647996,0.12953973767944688,0.14995667530610482,0.17685827715302063,0.18234222131296882,0.20225547410875833,0.7977445233923341,0.8176577763136247,0.823141720473525,0.8500433219896287,0.8704602599309555
111,0.14979683114733353,0.16115663285741236,0.17394317359111378,0.19210552647350296,0.23783826253180995,0.762161735253747,0.8078944713335878,0.826056824383192,0.8388433648822755,0.8502031666033552,0.12638300047183101,0.14961401592807125,0.17654548730884095,0.18249699602816366,0.20173297298946055,0.7982670244789842,0.8175030016048098,0.823454510323839,0.8503859813645467,0.8736169969588146
112,0.11447640274744178,0.14609586371579913,0.16801328526227394,0.1858276774838113,0.20701055779408978,0.7929894400702984,0.8141723202862605,0.8319867123834456,0.8539041342231964,0.8855235949755107,0.12764919875401673,0.14775941752168664,0.17589205234860428,0.18258932423765242,0.20008867955663953,0.7999113180619412,0.817410673413963,0.824107945289819,0.8522405797711429,0.8723507987027074
113,0.14516932668644697,0.16674402726907586,0.17684288866779269,0.1904687455294849,0.21442880278934942,0.7855711947662601,0.8095312519372703,0.8231571091088694,0.8332559705300289,0.8548306712397055,0.12557904332570394,0.14354737810012272,0.17628023371878643,0.1826606301514619,0.20418042837169117,0.7958195691623126,0.8173393674832546,0.8237197639194891,0.8564526191793419,0.8744209541087477
114,0.153333890341236,0.17560560258365052,0.1823714675475584,0.18590974766803578,0.2034756990500223,0.796524298451205,0.8140902498158478,0.8176285300017847,0.8243943951405869,0.8466661073167079,0.1288881965447887,0.145663102488005,0.17678542145521528,0.18338092698953048,0.1999785792578516,0.8000214183516273,0.8166190706546976,0.8232145761992553,0.8543368948004076,0.8711118007755653
115,0.15579317000667017,0.16790273626294722,0.1797047639937728,0.19256903240658507,0.21022460564644932,0.7897753921885043,0.8074309649394981,0.8202952335783418,0.8320972614728578,0.8442068275911263,0.125864691983014,0.1446053622841247,0.17583197020612107,0.18351192448869832,0.20118811736319214,0.798811880249167,0.8164880731445602,0.8241680274478191,0.8553946350037116,0.8741353055143316
116,0.1473038708365117,0.17011551726891333,0.1785694781516023,0.1920311715902932,0.21469668920422016,0.7853033081509313,0.8079688259125123,0.8214305195087854,0.8298844801747832,0.8526961267722585,0.124364296111571,0.14225445308152157,0.1764345968913151,0.1839243425348524,0.20143981988298013,0.7985601777579227,0.8160756551023337,0.8235654007586847,0.857745544194982,0.8756357013685114
117,0.1444668004458193,0.15636446844204288,0.180711432549468,0.2046720854370341,0.21968417974677085,0.7803158177151872,0.7953279119389648,0.8192885648478109,0.8436355288564918,0.8555331970675629,0.12518402345220694,0.14590320224263895,0.17678933412522074,0.1841711472759945,0.2047950998843245,0.7952048977635827,0.8158288503595015,0.8232106635209837,0.8540967951779863,0.8748159740548016
118,0.15813279053722865,0.17524689233156215,0.1847352269975686,0.1941075557070522,0.21350299133424686,0.7864970062362239,0.8058924416660463,0.815264770692174,0.8247531051995102,0.8418672068783758,0.12575212151110599,0.14133905583053535,0.1761009116313299,0.1819380104913494,0.20396437602045298,0.7960356216299135,0.8180619869978956,0.8238990860106337,0.8586609415867755,0.8742478759648847
119,0.14306569308256523,0.16168069591700546,0.16914622330870138,0.1852551541695808,0.20421492394725976,0.7957850733595868,0.8147448432956255,0.83085377420349,0.8383193016764541,0.8569343044843447,0.12202589628256381,0.14032807723012986,0.17564547620567728,0.18276134417241183,0.20392019823133992,0.7960797994042907,0.8172386534226598,0.8243545214205605,0.8596719201900402,0.8779741009945631
120,0.14809512725599158,0.16212727339896324,0.17475952714656803,0.19272689900902226,0.21377351567060404,0.786226481836375,0.8072730985305856,0.8252404703817409,0.837872724184531,0.8519048703518971,0.11967356698378068,0.13972329401881892,0.1749694457049103,0.18208205902338373,0.2029216891474495,0.7970783084795098,0.8179179385697746,0.8250305519202608,0.8602767033993487,0.880326430407131
121,0.11367983344877057,0.15299773721304172,0.16375658522177128,0.17911348807894656,0.20602512195749906,0.7939748758070315,0.8208865096343918,0.8362434124712732,0.8470022605405659,0.8863201645345975,0.11734094533433848,0.14421932296553513,0.17630841087228333,0.18121366391457458,0.2031913586450391,0.7968086389865323,0.8187863336755429,0.82369158677869,0.8557806744599913,0.8826590522643564
122,0.13591595381662305,0.1587842260159937,0.171325285925224,0.18407374737456983,0.20229075682147846,0.7977092410168211,0.8159262504879073,0.8286747118038276,0.8412157716561208,0.864084043996488,0.12046433352679728,0.1394685749124848,0.17622916373323,0.18089441170502016,0.20358685582320246,0.7964131418076368,0.8191055858975523,0.8237708339052106,0.8605314224984808,0.8795356637562751
123,0.13491580678381987,0.15001329653658427,0.1622143140081887,0.18859049345043544,0.21043719161949462,0.7895628060098158,0.8114095043650085,0.8377856838571427,0.8499867012941277,0.8650841908314495,0.11720747333310014,0.13863340170692587,0.17644938962877,0.1811845149257702,0.2041717082387454,0.7958282893924933,0.8188154826742,0.8235506079768844,0.8613665957030217,0.8827925239370827
124,0.12262000663503567,0.15160873321266946,0.17149296573614692,0.18731048891236718,0.20949967856937138,0.7905003190658437,0.8126895088127345,0.8285070320298527,0.8483912645788304,0.8773799911547652,0.11585842170868635,0.1382157073686612,0.17664090605675453,0.18097010591525292,0.20408123406155063,0.7959187635700147,0.8190298915189292,0.8233590915706437,0.8617842900410041,0.8841415755580729
125,0.12718522452549888,0.15690492831493416,0.1725329234761147,0.20037893462233236,0.22499999947916668,0.7749999982060185,0.7996210630155001,0.8274670742045841,0.8430950693022587,0.8728147733492629,0.11658893622549159,0.14199804659399232,0.17637875259877522,0.18082717340843174,0.205288449569538,0.794711548064313,0.8191728242103986,0.8236212448491034,0.8580019508364118,0.8834110612238808
126,0.14594681364206497,0.15934146302063057,0.17387023175495342,0.19368968007372794,0.21427827901390462,0.7857217186961826,0.8063103174782071,0.8261297658438581,0.8406585345068084,0.8540531840594168,0.11116243562572072,0.13854394175863394,0.1765209132185842,0.18095125389933853,0.2056542802195744,0.7943457174090661,0.8190487437189632,0.8234790842254631,0.8614560556568179,0.888837561631274
127,0.1177994644681931,0.1579579827948782,0.17996327355897454,0.20157278898862124,0.22998405049025203,0.7700159471343706,0.7984272084446149,0.8200367240199162,0.8420420146883152,0.8822005331589295,0.11190173129355352,0.1373112099240135,0.17635902944361265,0.18148679199987636,0.20529627297021258,0.7947037246583585,0.8185132056247659,0.8236409681881132,0.8626887874903868,0.8880982659680023
128,0.1387932471669363,0.17141753588704875,0.18055484972014493,0.19330695880454313,0.22984807803015803,0.7701519193101544,0.806693038391938,0.8194451477468434,0.8285824611729107,0.861206750183891,0.11380597035024846,0.13691780293223596,0.1763277885718283,0.18121351081345458,0.20331025540579611,0.7966897422184905,0.8187864868150034,0.823672209047569,0.8630821944795967,0.8861940269376444
129,0.13537391267038287,0.14992195641326078,0.16343915298954118,0.1874399033366844,0.20543532252599994,0.7945646748858757,0.8125600939489727,0.8365608442591361,0.8500780410690527,0.864626084570197,0.10945117743994187,0.1408144315000161,0.17572589567930505,0.1807860905044971,0.20311604200526506,0.7968839556225888,0.8192139071358002,0.8242741019462442,0.8591855659356884,0.8905488199536632
130,0.14600575476475988,0.16629537908519806,0.17178756432950112,0.18443223392422933,0.2151954320237497,0.7848045653571742,0.8155677633183429,0.8282124331251621,0.8337046184416396,0.8539942427438264,0.10728437081312607,0.13634520454179588,0.17778194264930103,0.18106618460346455,0.20278114376215606,0.7972188538670963,0.8189338130327793,0.8222180549772331,0.8636547928832711,0.892715626662321
131,0.14037820583926797,0.15529375726505276,0.16434599114564838,0.17466671629557462,0.22081025879889618,0.7791897384641537,0.8253332811026989,0.8356540063416069,0.8447062402563671,0.8596217916602257,0.10628664237035465,0.13622550113445053,0.17684633532281155,0.1819233831738316,0.20162555489650083,0.7983744427280294,0.8180766144298087,0.8231536622853326,0.8637744962905921,0.8937133551057497
132,0.13424462414870222,0.15821140389530242,0.17418354260972174,0.19643052845355932,0.23125433070176146,0.7687456669085039,0.8035694692129246,0.8258164549247025,0.8417885938820079,0.8657553734442751,0.10711651205670138,0.1354491500375762,0.17647754321144993,0.1819440988209983,0.20342673510634368,0.7965732625078166,0.8180558987940358,0.8235224544193397,0.8645508473932385,0.8928834851749134
133,0.00497502067600566,0.1397052063050968,0.17752169159640316,0.18772173858088367,0.2101248749518135,0.7898751228291563,0.8122782590230152,0.8224783062773315,0.8602947913526108,0.995024976836484,0.10559661949963628,0.13866966274564485,0.17723573452637065,0.18170901934132455,0.20262748499616945,0.7973725126257999,0.8182909783012365,0.8227642631014236,0.8613303347133751,0.8944033777505299
134,0.12040419137010766,0.14315367660451334,0.17589126142263511,0.18580379440463862,0.20281581629986153,0.7971841814569632,0.8141962033111663,0.8241087364006157,0.8568463211029034,0.8795958065814892,0.10490532325905334,0.13494035373402177,0.17750624241036156,0.18225054901654097,0.20318139536947039,0.796818602248708,0.8177494485913493,0.8224937552164271,0.8650596437090439,0.8950946739958598
135,0.12150051056925104,0.1549487287354071,0.17171028724833717,0.19046430853966906,0.21997245929453701,0.7800275386762242,0.8095356892499816,0.8282897104738707,0.8450512690976925,0.8784994869188973,0.10297729662852026,0.13390986495866308,0.1768053658006184,0.18265419413794307,0.20291326247756178,0.7970867351407547,0.8173458034737348,0.8231946318152381,0.8660901324829441,0.8970227006271074
136,0.11751603489620062,0.1590262253947034,0.1763895306599647,0.19241166170617371,0.21107626470197666,0.78892373319895,0.8075883359384298,0.8236104672073511,0.8409737723881727,0.8824839628337383,0.1004625884390094,0.13324968858060482,0.1780734812091675,0.18272422769844487,0.20269412972211032,0.797305867906362,0.8172757699188115,0.8219265164050944,0.8667503088922073,0.8995374089415386
137,0.07260932836082981,0.1332812272378972,0.17670828104702543,0.19899215134492465,0.2209441345616031,0.7790558632803474,0.8010078462792727,0.8232917167539575,0.8667187706691495,0.9273906691697065,0.10068377335867634,0.13641530036529428,0.1777269874319679,0.18226504617306744,0.20240852746664412,0.797591470164638,0.8177349514502549,0.8222730102005105,0.8635846970768544,0.8993162238996327
138,0.12999631916381213,0.151537197954783,0.17338707393264996,0.18899167710584724,0.20601039340207183,0.7939896041199588,0.8110083205074687,0.8266129237085315,0.8484627996183087,0.8700036784806487,0.09992541738215474,0.1333974440586785,0.17741372617620138,0.18257479552294745,0.20201156072724408,0.7979884369113159,0.8174252020835494,0.8225862714423321,0.8666025534057585,0.9000745798913016
139,0.1284325960807874,0.15099397551492416,0.16766180504971798,0.17677663942379804,0.2022622102696547,0.7977377871231203,0.8232233580204592,0.832338192516742,0.8490060219097747,0.8715674014785663,0.09897546869409657,0.13577842466556533,0.1779108147899467,0.18261305947892134,0.20161103188896243,0.7983889657396149,0.8173869381397217,0.8220891828253722,0.8642215728016732,0.9010245285587319
140,0.12372196110919056,0.16263086826521772,0.17285359952565538,0.18485082307709863,0.19422612912307338,0.805773868288499,0.8151491743770347,0.8271463979123113,0.8373691292744514,0.8762780365564328,0.09830780691933905,0.13645239835305528,0.17738837823523218,0.1817804925430793,0.20120332212864664,0.7987966754936711,0.8182195050630018,0.822611619410031,0.8635475991074723,0.9016921903417154
141,0.12900932370117868,0.14229825560104853,0.17175328775602153,0.18511209758683256,0.2033468602074541,0.7966531372239005,0.8148878998773853,0.8282467095800644,0.8577017416935125,0.8709906739095439,0.09604977672890173,0.1311814495433866,0.17780745081308869,0.18211579802456698,0.19885724680689182,0.8011427508400663,0.8178841995993295,0.8221925468100539,0.8688185479018904,0.9039502205450646
142,0.13796786961880708,0.16362163945885366,0.18214274394718505,0.1983824118854256,0.2116976199136084,0.7883023774596014,0.8016175855266363,0.8178572535401094,0.8363783576341167,0.8620321277390222,0.09443208706805599,0.13512412427288342,0.17725909895489114,0.1818947210354151,0.19851181220407665,0.8014881854551126,0.818105276597429,0.8227408986630393,0.8648758731926502,0.9055679101847339
143,0.1331530118137602,0.16359234192848437,0.17402603031257546,0.19302254989900458,0.20916366497933464,0.7908363326930677,0.8069774476796927,0.8259739671823082,0.8364076555433625,0.8668469854188318,0.09411485368434758,0.13198343179478433,0.17717359307960318,0.1816106492686944,0.19783152888914418,0.8021684687758641,0.8183893483691833,0.8228264045417406,0.8680165656586791,0.9058851437075326
144,0.12092754439902727,0.15019689703059524,0.1664658630605947,0.18639681285299944,0.21537420566073817,0.784625791908257,0.813603184849987,0.8335341345771787,0.8498031006784947,0.8790724532119786,0.0938695459249845,0.13108909881711261,0.17700103037993326,0.1830977671190532,0.1973295852686892,0.8026704123973857,0.8169022305205259,0.8229989672306641,0.8689108986434657,0.906130451531763
145,0.056199012121349964,0.13454703800996007,0.16608993699253166,0.18911712232993463,0.2131728543581023,0.786827143294678,0.81088287550011,0.8339100606834562,0.8654529596251977,0.9438009854312385,0.09076226609690739,0.1288257715945229,0.17721747478945352,0.1834360468312044,0.19541242090141844,0.8045875767617571,0.8165639508115511,0.8227825228429957,0.8711742258654792,0.9092377313038249
146,0.09992388822737462,0.14211824008507096,0.16686844190953176,0.18121773738779323,0.21270871250654183,0.7872912852681742,0.8187822603534752,0.8331315557975634,0.857881757667801,0.9000761094998501,0.09348954489784879,0.13123791659833395,0.17656884432358488,0.18265890330830645,0.19458443064733522,0.8054155670089945,0.817341094352553,0.8234311533055737,0.868762080865617,0.9065104523731788
147,0.10570345517781402,0.1377645740285763,0.17204316934008035,0.18718487348390464,0.20592211092514076,0.7940778869559879,0.8128151240250989,0.8279568284398329,0.8622354237011549,0.8942965424732203,0.09178312620063238,0.12858198428522732,0.17684842580802854,0.1825954502511104,0.19571164787223627,0.8042883497888402,0.8174045473843652,0.8231515718198412,0.8714180131698365,0.9082168710696319
148,0.10599690275237295,0.14973056911635063,0.17832141164296134,0.18615761645543796,0.2212875804245788,0.7787124173334736,0.8138423811889276,0.8216785860235513,0.8502694286017698,0.894003094835727,0.0885487244470687,0.12741550442904123,0.17748426373794268,0.18352574317198148,0.19454269901122062,0.8054572986447462,0.8164742544593422,0.8225157338959028,0.8725844930258221,0.9114512728241584
149,0.10275601892201655,0.13000529301519156,0.17147331118140233,0.18334254522747706,0.21566465064640644,0.7843353471662435,0.8166574525283545,0.8285266866876064,0.8699947047040139,0.8972439788604282,0.08754802581629897,0.1257918881428639,0.1773419773286787,0.1826818289057941,0.19605013480218858,0.8039498628204634,0.8173181687379408,0.8226580202918422,0.8742081093071523,0.9124519714473243
150,0.11947330531761635,0.15116315821938564,0.1748013061835968,0.18584997350313695,0.21157508264069544,0.7884249148546202,0.8141500240708053,0.8251986914154049,0.8488368393489353,0.8805266920968658,0.09009614426529904,0.12791534564746604,0.17750110878888725,0.1816780779618218,0.19514650472571438,0.8048534929007458,0.8183219196618499,0.8224988888302316,0.8720846518099999,0.9099038531742508
